record_id,diagnosis,treatment,notes,date_of_visit,create_at,update_at,pet_id,vet_id
f97dae7f-7382-4f2c-b2a8-9222a2e8bb0a,Feline Upper Respiratory Infection,Eye surgery,Schedule dental cleaning,4/6/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ab92cd41-049f-4527-849c-ccaaa16832ea,7a278e2d-3850-4e08-b66b-8810c81fb30e
56d5b928-bff3-456b-9736-5fb61125d2a2,Feline Leukemia Virus,Topical ointments,Avoid strenuous exercise,10/9/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3d84e5d1-9b93-4e81-9c5e-ef9d9ae381a0,956c1eba-3a3a-4144-93eb-bb682410af5b
ece1c23c-65f5-4b94-878f-be841473462a,Canine Parvovirus,Nutritional therapy,Schedule dental cleaning,11/26/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8ce02a86-da40-4e39-87bd-2d5f99c26f04,df24be23-3319-49ac-a0cf-bacd4af8629e
9bf5a70e-1b85-4f2e-b6f7-7cbba5b9bdf4,Eye Infection,Insulin injections,Needs grooming every 2 weeks,3/16/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,01afda33-4224-4bb1-abf1-a4eead65f486,9b6f2907-e03b-468e-a800-42764939c755
cc4d0539-890f-4cf3-acc0-058f7f980f9d,Ringworm,Special diet,Monitor weight regularly,10/17/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,335f95dd-d0ee-4ada-89de-5592df58c571,a9f4a9ea-e300-41f2-9ec1-da286d86e81e
a84fbd99-b388-4024-b130-e6d11f7ba749,Feline Leukemia Virus,Dental cleaning,Administer medication twice daily,11/25/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,220a70a8-2ef7-4e12-8364-34e6c05fa862,ad838a0b-2f6b-4517-ac01-6efa8c08f04d
9a6b5835-1132-4a25-bde7-cb0f959b8ac3,Flea Infestation,Behavior modification,,8/18/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8bfac1fc-9244-45bc-9afc-6abf2409d87c,9b6f2907-e03b-468e-a800-42764939c755
75afc674-6e9c-4fa2-bdb3-136b30c147e0,Vomiting,Antifungal treatment,Should be kept in a cool place,12/5/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3d29102c-859f-4e82-91f4-21122d56a23b,90f8c645-608f-4326-9683-6e9b91e1c469
3b36c592-d224-4c9e-bdbb-f9d19cbe2ce9,Feline Leukemia Virus,Surgery,Regular vet check-ups recommended,2/15/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ed5a4a3e-bf39-45bf-bc0c-038060123146,97230189-175a-4da4-8a7c-49397292c68b
3f8ce543-8b2c-48f3-b23a-0f32f407b026,Feline Upper Respiratory Infection,Flea treatment,Follow-up visit required,12/19/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c937a3d0-a8a1-4cc6-84f2-53408c11753a,d2f12571-b206-4b77-a85c-5a887bc11300
25a76d83-5633-4e25-ba55-9f202d8f1016,Skin Infection,Hydration therapy,Needs grooming every 2 weeks,8/30/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4fd47e02-f976-4c0b-ad3f-889d0d8422c5,aceaa675-8e2c-44f9-9939-dbf5998d55b3
e3239be1-01b5-41a3-978b-7621ae7359c5,Hypothyroidism,Corticosteroid treatment,Requires special diet,11/5/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,50be6af1-279d-43a2-b02b-bd77729a17d6,f9afc424-5634-40df-ae60-96d332a70aa6
95351a5e-68fb-4745-a242-63dc1838b589,Heartworm Disease,Wound cleaning,Follow-up visit required,7/14/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e6a920ce-8d5f-4d93-bf7d-cfc0aa9e6b9e,df24be23-3319-49ac-a0cf-bacd4af8629e
7ad7e934-f5c1-4741-9677-8939790282a3,Vomiting,Joint supplements,Avoid direct sunlight,11/28/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3d26751e-39cb-4492-a71d-a4ccf433c9ba,f55af8ba-7b96-48c5-81f6-a5187d4c16b1
a74d46fd-b491-44e6-be2e-0394d8aab2df,Kidney Disease,Chemotherapy,Record symptoms for next visit,3/8/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c61430cb-5b96-4383-8903-3c2a29848686,5138111f-d091-413b-91ea-6e3775feaf50
8266a6dd-694b-4753-9caf-dea1031f3184,Arthritis,Antifungal treatment,Apply ointment every 8 hours,3/11/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,603db6ae-0601-48e0-a3a4-969a1fe250f1,2c7c2c60-3a11-4e88-abec-fd423ee25cc7
c8cf64a7-08ec-4e49-a82b-a84af3377478,Ringworm,Steroid injections,Avoid strenuous exercise,9/23/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1e69582e-747e-43ed-b860-a858d8da72b5,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
03317f7d-1525-4f04-9c37-eb7666f213fd,Vomiting,Anti-inflammatory medications,Apply ointment every 8 hours,9/9/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,58f6ab49-432a-4f9e-81d0-7d4941bb4b64,b894e284-d6ea-487f-a6b8-a77c33ade36d
7f6eba33-5819-4e3b-9030-b74c599e3188,Vomiting,Flea treatment,,11/2/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,94436956-f019-4f17-aba4-ea31559fb151,214b2ba1-82ec-4777-9c73-11930c64b1f3
f1500e86-44f6-4b8e-8722-d7122610b17e,Canine Parvovirus,Behavior modification,Follow-up visit required,8/3/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,312d65a1-e4b9-488b-91a3-b07791123ab9,d3ead0f3-f2ff-4a9d-bbae-6fedf298b34f
ff2bd992-f946-4063-bc54-f9a161030ef8,Heartworm Disease,Chiropractic care,,3/17/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6232e7cc-423c-444d-b34a-9b49bec84a5e,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
3d8a067d-caa7-4b27-94ff-0007213b0efe,Cushing's Disease,Joint supplements,Avoid direct sunlight,11/25/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ceead4a3-ab2e-4c55-b5fe-84415bb65021,e1ddc76c-3d35-47c9-b6b2-d8655a809d57
b11d5cfa-03f2-410b-9e5f-eaab5556cdd8,Feline Leukemia Virus,Antibiotic cream,Check for swelling,10/7/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e1bb2eee-c42e-41d2-a7b8-e05b8bb9ede3,b5f494d8-05cf-48d2-97b1-4cc74c26f9ab
1cae574c-7ddf-4595-8fea-6a427019f878,Urinary Tract Infection,Fluid therapy,Keep pet indoors,5/29/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9759651f-644a-46e3-9bea-d8b23f664599,92fabd46-5cc7-4450-8d51-ef1a37c722c1
d3314a6d-9300-45a5-b624-e03e322fca25,Fungal Infection,Chemotherapy,,2/3/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4368c2c0-58f7-46be-aa78-42e27102143a,b8c284f0-4876-4617-b087-5fe5b9485996
5b46981b-d0da-47e2-998b-515d46cc46fd,Respiratory Infection,Corticosteroid treatment,Reduce stress levels,3/16/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2bc9bc12-1648-4c74-8c93-5b3c15e19f3e,816d02ba-3bbf-4d46-b116-e33da7f614c9
f7cb3541-6100-4cf2-90e6-351fe0a8c4c5,Heart Murmur,Surgical intervention,Avoid direct sunlight,8/15/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ae57b097-22ea-47b7-8598-ece09d470d07,0f10e7c0-877b-45c0-bd18-4d9efdd46061
babb7dcf-04e0-48ab-b2cf-3e2044fd74ad,Respiratory Infection,Cold compress,Keep wound dry,7/29/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1de77af1-85e1-45e7-a5ca-d702869f7a3b,aceaa675-8e2c-44f9-9939-dbf5998d55b3
ba6f177b-a742-483f-b50a-a559b54fbe87,Urinary Tract Infection,Eye drops,Monitor weight regularly,2/4/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,22ab2c96-209c-4ac0-8d09-90453974c131,de52a307-8248-4c00-977c-f4160d9cd3e8
f5e1c9b2-e506-427b-a834-9bdd954157af,Hip Dysplasia,Topical ointments,Apply ointment every 8 hours,3/7/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cff5f08e-8c59-4620-9253-648c48b3f0c3,4a845538-fa02-4876-a72a-6362160493fe
f1a641ac-6163-419f-9698-d55da03d8524,Anemia,Bandaging,Keep pet's environment calm,7/3/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a26603bc-9fec-4f89-ac70-d452b0b775f2,bd837107-da76-4455-ab90-2f15ed49f2ed
079b50fc-91fd-4d45-b2b1-96d8127f3be0,Kidney Disease,Corticosteroid treatment,Clean ears regularly,9/1/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,14cd0932-795c-4f30-9475-15912d193a4a,f9afc424-5634-40df-ae60-96d332a70aa6
a349b56a-a193-4b07-abdb-d18a272c9374,Eye Infection,Wound cleaning,Should be kept in a cool place,12/18/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,341dbedb-b88f-4e11-9cf0-36509b293ca4,1c83e052-3cde-4332-9b7c-ede6a5098ff4
92307746-9e74-46db-9145-87eb08a83623,Torn Ligament,Corticosteroid treatment,Limit water intake,8/24/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7c4a95c7-91d1-4b30-9960-b8698f4119ef,5f897080-971b-414a-836b-f285cdd7664d
e8aeeb9b-0fd2-4156-989f-a6f82bc7591d,Ear Infection,Skin creams,Avoid strenuous exercise,10/16/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6d6fafb5-534f-4add-8f24-c2dc2f05d5f0,58834369-c955-4e18-a6e1-62214dbea66d
04668549-9e02-4b24-999d-7cc3e2c3f12c,Eye Infection,Surgical intervention,Apply ointment every 8 hours,12/14/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,044fca10-b93d-4506-90e1-7b45da938dd7,1e92cf7f-0bbb-4227-bb3e-ba7afbff168f
a648be69-1cec-4ae6-aca9-30aa388f2d42,Cataracts,Eye drops,Schedule dental cleaning,9/26/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4c415e95-dd98-42b8-ad87-3e49ecd4f778,bd46dcb1-77be-4bd9-9ea1-628bd24763ab
0ad03e8f-118a-4e39-b131-1b7512775450,Cataracts,Antifungal treatment,Monitor for signs of infection,4/17/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1409c3dd-8c76-4fa5-a19c-10f57cc1b797,d2f12571-b206-4b77-a85c-5a887bc11300
7446a4d4-4109-4afa-aef0-510c2917186e,Flea Infestation,Laser therapy,Keep pet's environment calm,5/8/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e6b6f7b0-883f-4063-8824-e71675540c0e,ee68f715-c13b-42c8-b389-1e7eb902e3ec
82a492dc-0b50-4ced-bb2b-28aff83f1cc1,Gastritis,Corticosteroid treatment,Monitor appetite,5/7/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a4ee4d1d-e043-4491-acf2-bd245fc4bc91,92fabd46-5cc7-4450-8d51-ef1a37c722c1
36b91d13-9479-49e6-974e-03932afb6b25,Allergies,Deworming,Clean ears regularly,4/27/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8c5617f0-534e-4c58-b3b7-375ee7af6817,956c1eba-3a3a-4144-93eb-bb682410af5b
658fc317-28de-42c8-abcd-3208ce938a52,Cushing's Disease,Dental cleaning,Avoid strenuous exercise,12/31/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7e3ac777-1f84-4ef5-83a4-3723a9e7b82c,d6f1a525-9ad0-4c0d-a041-5e8af5162844
abdb30f3-f3dd-454b-be7f-34834e0a57e6,Heart Murmur,Ear cleaning,Requires special diet,2/5/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f4827f1c-313b-4a8d-8832-e3c441efa930,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1
90b4f97e-9eb6-4613-a1e3-0df0cb025337,Diabetes,Decompression therapy,Monitor for signs of infection,2/27/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b65558a7-1b5d-41b3-9049-4adec914595c,09362660-6239-438a-ad9f-ff478ca8e70c
424556d7-cfe2-41b9-81cb-102333dfe395,Arthritis,Laser therapy,Keep wound dry,6/20/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7c9b7338-f994-4d4d-89be-728ab23744f6,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
2ee52f90-73f0-42a0-8033-9f11a8674ef3,Heartworm Disease,Topical ointments,Apply ointment every 8 hours,6/30/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5b842675-36fc-4ef1-b183-48f5cd85a740,ee68f715-c13b-42c8-b389-1e7eb902e3ec
d41f8ba9-d865-44dd-a73a-44be8d55bdf5,Feline Upper Respiratory Infection,Antibiotic cream,Regular vet check-ups recommended,2/12/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,eb013a56-91ed-4812-af16-aedfb87eb87e,3889a284-e09b-4474-9570-0900d8832a1d
94bb0d89-6534-479d-8769-8a12638f7b4f,Kidney Disease,Insulin injections,Clean ears regularly,3/23/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4b701d02-05e1-4556-85b1-ce6f41444753,e30d0ea4-f63b-466a-917e-916943b69f42
ffae0ee1-b810-4d55-8748-bc1a144e3781,Hip Dysplasia,Skin creams,Apply ointment every 8 hours,6/30/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4fb4dd1a-92d7-4d4c-90ab-656b73b32b38,bd46dcb1-77be-4bd9-9ea1-628bd24763ab
0042d92b-c203-4b79-a908-91182c0f3547,Fungal Infection,Steroid injections,Do not feed after 8pm,12/26/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c1219163-751a-4be0-a1f6-4ed9cdada29c,3c3068a5-c174-476a-aba0-6d6d40d097ce
4f6c1348-b9fe-4298-b6be-e8d8f60f20d1,Vomiting,Special diet,Follow-up visit required,8/17/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9faffd0a-4636-457e-9298-be6b6de89f3c,06879170-70e7-47e0-804c-214d61f5d003
2e9fcacf-5040-4096-89fe-8dde11d3f28a,Diarrhea,Chiropractic care,,6/15/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,bceab4ff-8d8c-4658-bdcc-4640b9604f0a,04503ce2-1243-46f9-ae42-1af6f8ad168b
c2621cdc-0ae1-4a8a-8741-718082c799aa,Fungal Infection,Dental cleaning,Clean ears regularly,11/27/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a69aacbf-3964-4f3e-97e4-362789883077,c1ef28d6-ed37-4772-932d-1c00976284d9
4bb27503-2f93-4544-84f8-b145e62ee403,Urinary Tract Infection,Skin creams,,6/24/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,07fc710e-c608-4d59-baac-af983dc9c878,df66b46d-76b3-4966-962f-d90b54965ac7
b0272193-7f2c-4a2f-8ad9-bac9f9985e6c,Feline Leukemia Virus,Joint supplements,Needs regular vaccinations,10/8/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,420e2947-6082-4b87-ad6a-0d6614eaf147,ea3e2dde-50c4-4441-ad45-fbc007839840
111ab1d4-45f1-4561-bdb6-e3f84e28ac36,Eye Infection,Antibiotic cream,Should be kept in a cool place,6/26/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,16de551f-c702-4842-9410-06f4152e0a41,b80215bc-fe1b-4781-98da-6b63b6dd2469
41028556-cbd0-4e85-8111-5a06de6c00b1,Dental Disease,Wound cleaning,Needs regular vaccinations,8/27/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e769e4f1-901f-4e22-8446-ef70e43b8be4,df24be23-3319-49ac-a0cf-bacd4af8629e
103d80ba-93f6-4232-9f5b-79c0dbe78d62,Flea Infestation,Wound cleaning,,7/17/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7a51f436-9a32-4536-bc1b-346d5e49d70b,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
63a482a9-21b0-4da8-9d52-7e03602d0916,Canine Parvovirus,Topical ointments,Wear a cone for 5 days,3/20/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ab22ee16-03c6-4766-8069-9c88edbe55d0,700f536e-1c77-40d0-900d-b2b70b429a87
aab23382-963f-43c1-af88-0fe0547eba33,Feline Leukemia Virus,Antibiotics,Avoid scratching,1/8/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fc91d6d2-4fb5-4b1d-871a-b7d473ae1350,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca
f8a79b20-5645-436e-b2cb-7263faf6b16c,Kennel Cough,Topical ointments,Administer medication twice daily,4/15/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5c95c73d-fafc-4f3c-98aa-c9489451b7ce,82852627-7d5e-4d6e-8721-4a2572fe0a35
8220f401-55ee-4625-b421-dbdba652dad4,Tumor,Chiropractic care,Check for swelling,8/14/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,94b0897e-ab43-49b1-8172-7caa1edbb95a,d15a3590-f9ff-4cce-a728-56d6221344ba
c2421f7c-aa95-4a16-813a-e60455e125bb,Gastritis,Flea treatment,Needs grooming every 2 weeks,2/1/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0e738742-c8dd-4eee-971f-9c6f76e255d1,22cfc2d6-a583-4199-a599-69af90e6be42
4dba9d73-b9c9-4e32-8105-9fc4915a787c,Mange,Heartworm prevention,,7/5/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,954ca36f-6872-4736-b823-a4529ae9e44c,1dc3a843-bff8-4aaf-8900-61d38a92e100
244d3722-497d-4b77-afeb-439b0b2f2d30,Anemia,Behavior modification,Needs regular vaccinations,7/6/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d409da47-e2e5-4d4f-9789-12eb3203abee,d3cee14d-a1c3-4e19-ab98-92b4990320de
920e71f6-ff37-4a32-be44-4262404f84df,Cushing's Disease,Nebulization,Ensure sufficient hydration,12/13/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0c619f11-8b8b-4b3c-99d7-d1b4c5c9901a,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176
5b76b458-c06c-4c3c-abff-da51db976942,Tumor,Surgical intervention,,9/30/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c3a09cb6-41b1-4d42-b8da-79746c5dd01c,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
6b5fd312-4e67-40ad-8e17-7ad64897bf5b,Hip Dysplasia,Behavior modification,Requires special diet,5/20/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,59594d96-c64b-4d0d-8902-ee8b0de46d46,5138111f-d091-413b-91ea-6e3775feaf50
81896211-5dd2-449b-bd3e-13a6a7f7d56c,Mange,Bandaging,Avoid strenuous exercise,3/8/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d1d999d7-a788-4705-aabd-36ff9bb3759d,f43409fc-6e08-4b76-822a-b1f151010f5b
037f3e72-f25c-48b8-a2ee-651693ceb575,Allergies,Insulin injections,Avoid strenuous exercise,3/24/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a1072a55-b24b-419b-9987-f153ebdece25,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1
3df07184-193b-4a97-a571-c5b8ef7abde8,Kennel Cough,Chemotherapy,Monitor appetite,6/29/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0951aa15-3041-4024-b4c4-6abbf56c6303,1c42e31c-c28b-4345-8116-39641c629011
0139ffe6-4964-4965-b67d-e2cab7df53d2,Vomiting,Fluid therapy,Avoid scratching,7/27/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b0eb7254-70fb-4563-af51-ca8d5ec4f950,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
98951787-24a6-4ee4-8c0a-130c0f4f3e8e,Ear Infection,Surgical intervention,Regular vet check-ups recommended,6/3/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ddb17a4f-6a92-4d5e-a6ba-6967602d1056,58834369-c955-4e18-a6e1-62214dbea66d
eb666b81-c5b3-4236-831a-8f4e8ff8bbb3,Urinary Tract Infection,Physical therapy,Do not feed after 8pm,1/11/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4fb4dd1a-92d7-4d4c-90ab-656b73b32b38,b8c284f0-4876-4617-b087-5fe5b9485996
d9567c34-2899-4cbe-b1fd-1cd88f1edc30,Heartworm Disease,Nutritional therapy,,11/3/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fa5bc1aa-2c39-46b6-9730-be031bc35ee6,69aafdbd-6faa-404b-8997-7bbc6a2494e2
6b3dd39e-52b1-4313-8096-9e909c403be1,Dental Disease,Fluid therapy,Needs regular vaccinations,10/12/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,32faff9a-b68a-402b-8c9e-e30b51aa326c,80e707c4-4c40-40f5-adc9-927fcae80f17
af1be094-659a-401e-a7f4-085ebe0ec833,Flea Infestation,Radiotherapy,Avoid scratching,2/24/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a16e75a2-5a08-4b1b-91f1-892a5cd3a1e9,9b6f2907-e03b-468e-a800-42764939c755
35958a6f-f44a-49c9-ace0-b220a6a3283d,Ear Infection,Flea treatment,Limit water intake,12/30/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,afd766f9-c01c-4fee-a99b-0ab47c257792,36cf5e41-9389-49c2-a270-f71fed091abf
c7397ae4-cfa2-49de-8d74-c1128b15bba5,Heart Murmur,Skin creams,Administer insulin after meals,12/13/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,bc4e8803-d22a-4c91-b29e-a6d2f47bfa8f,700f536e-1c77-40d0-900d-b2b70b429a87
2a520b64-daaf-48d6-85e8-5b51568d3f6d,Ringworm,Antibiotics,Monitor for signs of infection,1/4/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,95f76ee5-f2fe-43aa-a391-822c9a3fa99d,29b3f44e-fea8-4bc0-ae38-f02354458167
1f5c42e8-acd7-4c00-b1b8-5e354bdea181,Respiratory Infection,Heartworm prevention,Schedule dental cleaning,1/30/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,efdf1d10-b7fa-44f8-8b3c-838755cc2121,fa708656-df65-46b0-b7a7-05d398594045
6e269213-6b73-4f8b-907b-4ec185aa353b,Worm Infestation,Heartworm prevention,Keep pet's environment calm,7/21/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3dc40ec9-7a61-45ab-81ac-bb1949648822,bd837107-da76-4455-ab90-2f15ed49f2ed
5097060e-ee4c-40a0-bb00-6fe163a9cd27,Flea Infestation,Eye surgery,Needs grooming every 2 weeks,7/28/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8593ece9-8db7-4f51-b04f-0119c5932259,f55af8ba-7b96-48c5-81f6-a5187d4c16b1
aaf12629-7518-420a-9718-f8d62eb2083c,Hip Dysplasia,Nutritional therapy,Wear a cone for 5 days,1/19/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,af202511-fa12-437d-bbca-203adf69817b,10fcbf43-8537-4af0-900f-a2fd5d375c54
f7f85d90-ae85-42b9-84af-4148b270352f,Obesity,Eye surgery,Wear a cone for 5 days,9/3/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3237775a-58a8-4918-b161-69e0f7cfa512,c1ef28d6-ed37-4772-932d-1c00976284d9
1051e6f4-980b-4827-ab62-3c68d19e6c1f,Feline Upper Respiratory Infection,Ear cleaning,,5/15/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,98d025fe-c7f9-4a03-b0ee-a07c2583e244,69aafdbd-6faa-404b-8997-7bbc6a2494e2
2dcb350c-e838-4d62-bb4e-08c57b2f99ba,Canine Parvovirus,Laser therapy,Monitor for signs of infection,9/14/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ab2c0e90-750a-4340-a2c6-49af96100dfa,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
8a5c4fd9-33e7-4657-abeb-b6b7e698de96,Worm Infestation,Antibiotic cream,Check for swelling,12/20/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,02f13063-8cef-412e-b562-30084a731528,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca
5c6a7638-a031-48d5-a172-39da51281a53,Torn Ligament,Skin creams,Keep away from other pets,4/10/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a26603bc-9fec-4f89-ac70-d452b0b775f2,2145ad6c-e3bd-4fcf-ab7e-f37f9081708b
29fd0790-c37f-427d-90e7-fe8dd9455695,Mange,Nebulization,Apply ointment every 8 hours,12/27/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c840a15f-d3ab-4cea-bfd5-05daac8ea95f,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc
d09109a1-40b2-464c-896a-4a5414eb7c2f,Fungal Infection,Decompression therapy,Keep pet indoors,1/5/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,eb3da78a-f064-4869-b567-9b40dcdd2b14,80ba6dea-0188-4dcd-b625-2a6960147fca
433bca14-00d0-49d5-8421-71faa2d44ab6,Gastritis,Antifungal treatment,Record symptoms for next visit,8/11/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2e720766-7d38-4326-8930-599fe85bd989,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
ab1a69ab-9cb3-4e0a-b7c8-e5a0de96be74,Hypothyroidism,Antifungal treatment,Wear a cone for 5 days,9/25/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,be3db934-cad0-4a9c-b76d-a34579d7c918,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
